ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT,POCUPADA,PDESOCUP,CVEGEO
31,Yucatán,79,Tekax,10,Kancab,684,14,51,20,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,15,74,30,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,16,38,21,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,17,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,18,47,23,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,19,38,13,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,20,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,21,55,19,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,22,111,60,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,23,56,22,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,24,93,74,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,25,94,64,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,26,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,27,53,26,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,28,52,17,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,29,25,8,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,30,110,38,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,31,30,7,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,32,38,14,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,33,11,,,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,34,37,19,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,35,2,,,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,36,18,15,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,37,62,27,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,38,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,39,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,40,36,20,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,41,52,29,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,42,13,5,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,684,43,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,1,71,37,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,2,49,27,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,3,75,42,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,4,60,20,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,5,81,32,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,6,39,15,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,7,67,24,,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,8,40,22,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,9,27,11,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,10,34,18,,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,11,79,28,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,12,72,44,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,13,106,75,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,14,45,21,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,18,3,,,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,20,24,14,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,21,43,22,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,22,56,27,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,23,40,19,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,24,41,23,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,25,29,8,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,30,22,12,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,31,14,6,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,32,56,16,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,33,45,24,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,34,36,13,,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,35,25,8,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,36,47,23,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,37,16,4,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,38,11,7,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,39,12,,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,41,24,9,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,42,0,0,0,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,699,800,5,,,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,754,1,4,,,3.1079E+15
31,Yucatán,79,Tekax,10,Kancab,769,1,30,12,0,3.1079E+15
